original_output_file,folder,location,date,audiofile,template,starttime,ampcutoff,species,min.score,max.score,n.scores,speciespresent
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F6,015,-27,H,-1.39,3.88,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F7,017,-27,H,-1.78,2.56,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",15 feb 2013,HARPIA_20130215_080000.wav,F9,102,-27,T,-1.31,1.74,18439,Howler
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F1,025,-27,T,-0.84,0.75,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F2,000,-27,T,-0.77,0.61,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F2,087,-27,T,-0.67,0.63,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F3,000,-27,T,-0.72,0.74,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F4,000,-27,T,-1.07,1.13,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F4,030,-27,T,-0.84,0.77,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F5,065,-27,T,-0.7,0.79,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F8,025,-27,T,-0.77,0.81,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F8,036,-27,T,-0.78,0.58,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F6,015,-27,H,-0.81,0.78,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F7,017,-27,H,-0.74,0.97,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_054500.wav,F9,102,-27,T,-0.85,0.9,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F1,025,-27,T,-1.15,5.12,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F2,000,-27,T,-1.23,5.86,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F2,087,-27,T,-1.17,6.68,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F3,000,-27,T,-1.13,5.96,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F4,000,-27,T,-1.2,5.11,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F4,030,-27,T,-1.03,5.49,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F5,065,-27,T,-0.87,4.12,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F8,025,-27,T,-1.11,4.5,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F8,036,-27,T,-1.1,4.16,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F6,015,-27,H,-2.84,1.96,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F7,017,-27,H,-1.55,2.24,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_060000.wav,F9,102,-27,T,-1.29,5.11,18439,Titi
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F1,025,-27,T,-1.22,0.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F2,000,-27,T,-1.28,0.29,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F2,087,-27,T,-1.24,0.23,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F3,000,-27,T,-1.46,0.37,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F4,000,-27,T,-1.31,0.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F4,030,-27,T,-1.24,0.7,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F5,065,-27,T,-0.92,0.56,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F8,025,-27,T,-1.08,0.53,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F8,036,-27,T,-1.04,0.33,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F6,015,-27,H,0.17,1.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F7,017,-27,H,-0.06,1.67,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_061500.wav,F9,102,-27,T,-1.28,0.53,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F1,025,-27,T,-1.56,0.7,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F2,000,-27,T,-1.17,0.4,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F2,087,-27,T,-1.44,0.46,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F3,000,-27,T,-1.12,0.47,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F4,000,-27,T,-1.21,0.88,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F4,030,-27,T,-1.05,0.69,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F5,065,-27,T,-0.95,0.69,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F8,025,-27,T,-1.28,0.52,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F8,036,-27,T,-1.17,0.5,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F6,015,-27,H,-0.8,2.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F7,017,-27,H,-0.9,1.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_063000.wav,F9,102,-27,T,-1.16,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F1,025,-27,T,-0.71,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F2,000,-27,T,-0.79,1.52,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F2,087,-27,T,-0.88,1.46,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F3,000,-27,T,-0.79,1.44,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F4,000,-27,T,-1.21,1.33,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F4,030,-27,T,-0.81,0.88,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F5,065,-27,T,-0.8,1.32,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F8,025,-27,T,-0.72,1.14,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F8,036,-27,T,-0.76,1.21,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F6,015,-27,H,-2.92,1.6,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F7,017,-27,H,-1.84,1.15,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_064500.wav,F9,102,-27,T,-0.8,1.32,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F1,025,-27,T,-0.48,0.86,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F2,000,-27,T,-0.18,0.96,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F2,087,-27,T,-0.17,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F3,000,-27,T,-0.14,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F4,000,-27,T,-0.59,1.35,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F4,030,-27,T,-0.38,0.97,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F5,065,-27,T,-0.2,1.23,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F8,025,-27,T,-0.46,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F8,036,-27,T,-0.45,0.81,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F6,015,-27,H,-1.8,-0.27,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F7,017,-27,H,-1.24,0.12,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_070000.wav,F9,102,-27,T,-0.29,1.29,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F1,025,-27,T,-0.38,0.83,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F2,000,-27,T,-0.26,1.06,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F2,087,-27,T,-0.12,1.08,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F3,000,-27,T,-0.18,0.89,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F4,000,-27,T,-0.43,1.22,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F4,030,-27,T,-0.36,0.9,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F5,065,-27,T,-0.21,1.03,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F8,025,-27,T,-0.38,0.82,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F8,036,-27,T,-0.39,0.87,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F6,015,-27,H,-1.68,-0.36,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F7,017,-27,H,-1.1,0.11,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_071500.wav,F9,102,-27,T,-0.44,1.1,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F1,025,-27,T,-0.35,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F2,000,-27,T,-0.17,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F2,087,-27,T,-0.2,0.96,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F3,000,-27,T,-0.17,0.88,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F4,000,-27,T,-0.66,1.33,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F4,030,-27,T,-0.41,0.91,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F5,065,-27,T,-0.29,1,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F8,025,-27,T,-0.33,0.84,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F8,036,-27,T,-0.44,0.85,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F6,015,-27,H,-1.76,-0.42,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F7,017,-27,H,-1.16,0.18,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_073000.wav,F9,102,-27,T,-0.37,1.19,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F1,025,-27,T,-0.43,0.86,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F2,000,-27,T,-0.32,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F2,087,-27,T,-0.33,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F3,000,-27,T,-0.25,0.91,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F4,000,-27,T,-0.67,1.1,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F4,030,-27,T,-0.54,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F5,065,-27,T,-0.5,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F8,025,-27,T,-0.39,0.8,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F8,036,-27,T,-0.54,0.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F6,015,-27,H,-1.64,0.04,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F7,017,-27,H,-1.14,0.43,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_074500.wav,F9,102,-27,T,-0.41,1.07,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F1,025,-27,T,-0.44,0.75,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F2,000,-27,T,-0.15,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F2,087,-27,T,-0.11,1.06,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F3,000,-27,T,-0.19,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F4,000,-27,T,-0.47,1.23,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-27.txt,AutomatedDetection_TestingTemplates,"4,200",16 feb 2013,HARPIA_20130216_080000.wav,F4,030,-27,T,-0.28,1.08,18439,None
